index,actual,predicted,probability,cumulative_pos
11897,0.0,0.0,0.0,1993
11898,0.0,0.0,0.0,1993
11899,1.0,1.0,1.0,1994
11900,0.0,0.0,0.0,1994
11901,0.0,0.0,0.0,1994
11902,0.0,0.0,0.0,1994
11903,0.0,0.0,0.0,1994
11904,0.0,0.0,0.0,1994
11905,0.0,0.0,0.0,1994
11906,0.0,0.0,0.0,1994
11907,0.0,0.0,0.0,1994
11908,0.0,0.0,0.0,1994
11909,0.0,0.0,0.0,1994
11910,0.0,0.0,0.3333333333333333,1994
11911,1.0,0.0,0.5,1995
11912,1.0,1.0,1.0,1996
11913,0.0,0.0,0.0,1996
11914,1.0,1.0,1.0,1997
11915,0.0,0.0,0.0,1997
11916,1.0,1.0,1.0,1998
11917,0.0,0.0,0.0,1998
11918,0.0,0.0,0.0,1998
11919,0.0,0.0,0.0,1998
11920,1.0,1.0,1.0,1999
11921,0.0,0.0,0.0,1999
11922,0.0,0.0,0.0,1999
11923,1.0,0.0,0.5,2000
11924,0.0,0.0,0.0,2000
11925,0.0,0.0,0.0,2000
11926,0.0,0.0,0.0,2000
11927,0.0,0.0,0.0,2000
11928,0.0,0.0,0.0,2000
11929,0.0,0.0,0.0,2000
11930,0.0,0.0,0.0,2000
11931,0.0,0.0,0.0,2000
11932,1.0,0.0,0.3333333333333333,2001
11933,0.0,0.0,0.0,2001
11934,0.0,0.0,0.0,2001
11935,0.0,0.0,0.0,2001
11936,0.0,0.0,0.0,2001
11937,0.0,0.0,0.0,2001
11938,0.0,0.0,0.0,2001
11939,0.0,0.0,0.0,2001
11940,1.0,1.0,1.0,2002
11941,0.0,0.0,0.0,2002
11942,0.0,0.0,0.0,2002
11943,0.0,0.0,0.0,2002
11944,0.0,0.0,0.0,2002
11945,0.0,0.0,0.0,2002
11946,1.0,0.0,0.3333333333333333,2003
11947,0.0,0.0,0.0,2003
11948,0.0,0.0,0.0,2003
11949,0.0,0.0,0.0,2003
11950,0.0,0.0,0.0,2003
11951,1.0,1.0,1.0,2004
11952,0.0,0.0,0.0,2004
11953,1.0,1.0,1.0,2005
11954,1.0,1.0,1.0,2006
11955,0.0,0.0,0.0,2006
11956,0.0,0.0,0.0,2006
11957,0.0,0.0,0.0,2006
11958,0.0,0.0,0.0,2006
11959,0.0,0.0,0.0,2006
11960,1.0,1.0,1.0,2007
11961,1.0,1.0,1.0,2008
11962,0.0,0.0,0.0,2008
11963,1.0,0.0,0.3333333333333333,2009
11964,0.0,0.0,0.0,2009
11965,0.0,0.0,0.0,2009
11966,0.0,0.0,0.0,2009
11967,0.0,0.0,0.0,2009
11968,0.0,0.0,0.0,2009
11969,0.0,0.0,0.0,2009
11970,0.0,0.0,0.0,2009
11971,0.0,0.0,0.25,2009
11972,1.0,0.0,0.5,2010
11973,0.0,0.0,0.0,2010
11974,0.0,0.0,0.0,2010
11975,0.0,0.0,0.0,2010
11976,0.0,0.0,0.0,2010
11977,0.0,0.0,0.0,2010
11978,0.0,0.0,0.0,2010
11979,0.0,0.0,0.3333333333333333,2010
11980,0.0,0.0,0.0,2010
11981,0.0,0.0,0.0,2010
11982,0.0,0.0,0.0,2010
11983,0.0,0.0,0.3333333333333333,2010
11984,0.0,0.0,0.0,2010
11985,0.0,0.0,0.0,2010
11986,0.0,0.0,0.0,2010
11987,0.0,0.0,0.0,2010
11988,1.0,0.0,0.3333333333333333,2011
11989,0.0,0.0,0.0,2011
11990,1.0,0.0,0.3333333333333333,2012
11991,0.0,0.0,0.0,2012
11992,0.0,1.0,0.6666666666666666,2012
11993,0.0,0.0,0.0,2012
11994,0.0,0.0,0.0,2012
11995,1.0,1.0,1.0,2013
11996,0.0,0.0,0.0,2013
11997,0.0,0.0,0.0,2013
11998,0.0,0.0,0.0,2013
11999,0.0,0.0,0.0,2013
12000,1.0,1.0,1.0,2014
12001,0.0,0.0,0.0,2014
12002,0.0,0.0,0.0,2014
12003,0.0,0.0,0.0,2014
12004,0.0,0.0,0.0,2014
12005,0.0,0.0,0.0,2014
12006,1.0,1.0,1.0,2015
12007,0.0,0.0,0.0,2015
12008,0.0,1.0,0.6666666666666666,2015
12009,1.0,1.0,0.75,2016
12010,1.0,1.0,1.0,2017
12011,0.0,0.0,0.0,2017
12012,0.0,0.0,0.0,2017
12013,0.0,0.0,0.0,2017
12014,0.0,0.0,0.0,2017
12015,0.0,0.0,0.0,2017
12016,0.0,0.0,0.0,2017
12017,0.0,0.0,0.0,2017
12018,0.0,0.0,0.0,2017
12019,0.0,0.0,0.0,2017
12020,0.0,0.0,0.0,2017
12021,0.0,0.0,0.3333333333333333,2017
12022,0.0,0.0,0.0,2017
12023,1.0,1.0,1.0,2018
12024,0.0,0.0,0.0,2018
12025,0.0,0.0,0.0,2018
12026,0.0,0.0,0.0,2018
12027,0.0,0.0,0.0,2018
12028,0.0,0.0,0.0,2018
12029,0.0,0.0,0.0,2018
12030,0.0,0.0,0.0,2018
12031,0.0,0.0,0.0,2018
12032,0.0,0.0,0.0,2018
12033,1.0,1.0,1.0,2019
12034,0.0,0.0,0.0,2019
12035,1.0,1.0,1.0,2020
12036,0.0,0.0,0.0,2020
12037,0.0,0.0,0.0,2020
12038,0.0,0.0,0.0,2020
12039,0.0,0.0,0.0,2020
12040,0.0,0.0,0.0,2020
12041,0.0,0.0,0.0,2020
12042,0.0,0.0,0.3333333333333333,2020
12043,0.0,0.0,0.5,2020
12044,0.0,0.0,0.0,2020
12045,0.0,0.0,0.0,2020
12046,0.0,0.0,0.0,2020
12047,0.0,0.0,0.0,2020
12048,0.0,0.0,0.0,2020
12049,0.0,0.0,0.0,2020
12050,0.0,0.0,0.0,2020
12051,0.0,0.0,0.0,2020
12052,1.0,1.0,1.0,2021
12053,0.0,0.0,0.0,2021
12054,1.0,1.0,1.0,2022
12055,1.0,1.0,1.0,2023
12056,0.0,0.0,0.3333333333333333,2023
12057,0.0,0.0,0.0,2023
12058,0.0,0.0,0.0,2023
12059,0.0,0.0,0.0,2023
12060,0.0,0.0,0.0,2023
12061,0.0,0.0,0.0,2023
12062,0.0,0.0,0.0,2023
12063,1.0,1.0,1.0,2024
12064,0.0,0.0,0.0,2024
12065,0.0,0.0,0.0,2024
12066,0.0,0.0,0.0,2024
12067,0.0,0.0,0.0,2024
12068,0.0,0.0,0.0,2024
12069,0.0,0.0,0.0,2024
12070,0.0,0.0,0.0,2024
12071,0.0,0.0,0.0,2024
12072,0.0,0.0,0.0,2024
12073,0.0,0.0,0.3333333333333333,2024
12074,0.0,0.0,0.0,2024
12075,0.0,0.0,0.0,2024
12076,0.0,0.0,0.0,2024
12077,0.0,0.0,0.0,2024
12078,0.0,0.0,0.0,2024
12079,0.0,0.0,0.0,2024
12080,1.0,1.0,1.0,2025
12081,0.0,0.0,0.4,2025
12082,1.0,1.0,1.0,2026
12083,0.0,0.0,0.0,2026
12084,1.0,1.0,1.0,2027
12085,0.0,1.0,0.6666666666666666,2027
12086,1.0,1.0,1.0,2028
12087,0.0,0.0,0.0,2028
12088,1.0,0.0,0.3333333333333333,2029
12089,0.0,0.0,0.5,2029
12090,0.0,0.0,0.0,2029
12091,0.0,0.0,0.0,2029
12092,0.0,0.0,0.0,2029
12093,0.0,0.0,0.0,2029
12094,0.0,0.0,0.0,2029
12095,0.0,0.0,0.0,2029
12096,0.0,0.0,0.0,2029
12097,0.0,0.0,0.0,2029
12098,0.0,0.0,0.0,2029
12099,0.0,0.0,0.2,2029
12100,1.0,1.0,1.0,2030
12101,0.0,0.0,0.0,2030
12102,0.0,0.0,0.0,2030
12103,0.0,0.0,0.0,2030
12104,0.0,0.0,0.0,2030
12105,0.0,1.0,0.6,2030
12106,1.0,1.0,1.0,2031
12107,0.0,0.0,0.0,2031
12108,0.0,0.0,0.0,2031
12109,0.0,0.0,0.0,2031
12110,1.0,1.0,1.0,2032
12111,0.0,0.0,0.0,2032
12112,0.0,0.0,0.0,2032
12113,0.0,0.0,0.0,2032
12114,1.0,1.0,1.0,2033
12115,0.0,0.0,0.0,2033
12116,0.0,0.0,0.0,2033
12117,0.0,0.0,0.0,2033
12118,0.0,0.0,0.0,2033
12119,0.0,0.0,0.0,2033
12120,0.0,0.0,0.0,2033
12121,0.0,0.0,0.0,2033
12122,0.0,0.0,0.0,2033
12123,1.0,1.0,1.0,2034
12124,0.0,0.0,0.0,2034
12125,0.0,0.0,0.0,2034
12126,0.0,0.0,0.0,2034
12127,0.0,0.0,0.3333333333333333,2034
12128,1.0,1.0,1.0,2035
12129,0.0,1.0,0.6666666666666666,2035
12130,0.0,0.0,0.0,2035
12131,0.0,0.0,0.0,2035
12132,0.0,0.0,0.0,2035
12133,0.0,0.0,0.0,2035
12134,0.0,0.0,0.0,2035
12135,0.0,1.0,0.6,2035
12136,0.0,0.0,0.0,2035
12137,0.0,0.0,0.0,2035
12138,0.0,0.0,0.0,2035
12139,0.0,0.0,0.0,2035
12140,1.0,1.0,1.0,2036
12141,0.0,0.0,0.0,2036
12142,0.0,0.0,0.0,2036
12143,0.0,0.0,0.0,2036
12144,0.0,0.0,0.0,2036
12145,0.0,0.0,0.0,2036
12146,0.0,0.0,0.0,2036
12147,0.0,0.0,0.0,2036
12148,0.0,0.0,0.0,2036
12149,0.0,0.0,0.0,2036
12150,1.0,1.0,1.0,2037
12151,0.0,0.0,0.0,2037
12152,0.0,0.0,0.0,2037
12153,0.0,0.0,0.3333333333333333,2037
12154,0.0,0.0,0.0,2037
12155,0.0,0.0,0.0,2037
12156,0.0,0.0,0.0,2037
12157,0.0,0.0,0.0,2037
12158,0.0,0.0,0.0,2037
12159,0.0,0.0,0.0,2037
12160,0.0,0.0,0.0,2037
12161,0.0,0.0,0.0,2037
12162,0.0,0.0,0.0,2037
12163,0.0,0.0,0.0,2037
12164,1.0,1.0,1.0,2038
12165,0.0,0.0,0.0,2038
12166,0.0,0.0,0.0,2038
12167,0.0,0.0,0.4,2038
12168,0.0,0.0,0.0,2038
12169,0.0,0.0,0.0,2038
12170,0.0,0.0,0.3333333333333333,2038
12171,0.0,0.0,0.0,2038
12172,0.0,0.0,0.0,2038
12173,0.0,0.0,0.0,2038
12174,1.0,1.0,1.0,2039
12175,0.0,0.0,0.0,2039
12176,0.0,0.0,0.0,2039
12177,0.0,0.0,0.0,2039
12178,0.0,0.0,0.0,2039
12179,0.0,0.0,0.0,2039
12180,1.0,1.0,1.0,2040
12181,0.0,0.0,0.0,2040
12182,0.0,0.0,0.0,2040
12183,0.0,0.0,0.0,2040
12184,0.0,0.0,0.0,2040
12185,0.0,0.0,0.0,2040
12186,0.0,0.0,0.0,2040
12187,0.0,0.0,0.0,2040
12188,0.0,0.0,0.0,2040
12189,0.0,0.0,0.0,2040
12190,0.0,0.0,0.0,2040
12191,0.0,0.0,0.0,2040
12192,0.0,0.0,0.0,2040
12193,0.0,0.0,0.0,2040
12194,0.0,0.0,0.0,2040
12195,0.0,0.0,0.0,2040
12196,0.0,0.0,0.0,2040
12197,0.0,0.0,0.0,2040
12198,0.0,0.0,0.0,2040
12199,0.0,0.0,0.0,2040
12200,0.0,0.0,0.0,2040
12201,1.0,1.0,1.0,2041
12202,0.0,0.0,0.0,2041
12203,1.0,1.0,1.0,2042
12204,0.0,0.0,0.0,2042
12205,0.0,0.0,0.0,2042
12206,0.0,0.0,0.0,2042
12207,1.0,1.0,1.0,2043
12208,0.0,0.0,0.0,2043
12209,0.0,0.0,0.0,2043
12210,0.0,0.0,0.0,2043
12211,0.0,0.0,0.0,2043
12212,0.0,0.0,0.0,2043
12213,0.0,0.0,0.0,2043
12214,0.0,0.0,0.0,2043
12215,1.0,1.0,1.0,2044
12216,1.0,1.0,1.0,2045
12217,0.0,0.0,0.0,2045
12218,0.0,0.0,0.0,2045
12219,0.0,0.0,0.0,2045
12220,0.0,0.0,0.0,2045
12221,1.0,0.0,0.5,2046
12222,0.0,0.0,0.0,2046
12223,0.0,0.0,0.0,2046
12224,0.0,0.0,0.0,2046
12225,0.0,0.0,0.0,2046
12226,1.0,1.0,0.75,2047
12227,0.0,0.0,0.0,2047
12228,0.0,0.0,0.0,2047
12229,1.0,0.0,0.3333333333333333,2048
12230,0.0,0.0,0.0,2048
12231,0.0,0.0,0.0,2048
12232,0.0,0.0,0.0,2048
12233,0.0,0.0,0.0,2048
12234,0.0,0.0,0.0,2048
12235,0.0,0.0,0.0,2048
12236,1.0,1.0,1.0,2049
12237,0.0,0.0,0.0,2049
12238,0.0,0.0,0.0,2049
12239,0.0,0.0,0.0,2049
12240,0.0,0.0,0.0,2049
12241,0.0,0.0,0.0,2049
12242,0.0,0.0,0.0,2049
12243,1.0,1.0,0.6666666666666666,2050
12244,0.0,0.0,0.0,2050
12245,0.0,0.0,0.0,2050
12246,0.0,0.0,0.0,2050
12247,0.0,0.0,0.0,2050
12248,1.0,0.0,0.5,2051
12249,0.0,0.0,0.0,2051
12250,0.0,0.0,0.0,2051
12251,1.0,1.0,0.6666666666666666,2052
12252,0.0,0.0,0.0,2052
12253,0.0,0.0,0.0,2052
12254,0.0,0.0,0.0,2052
12255,0.0,0.0,0.0,2052
12256,0.0,0.0,0.0,2052
12257,0.0,0.0,0.0,2052
12258,0.0,0.0,0.0,2052
12259,1.0,1.0,1.0,2053
12260,0.0,0.0,0.0,2053
12261,0.0,0.0,0.0,2053
12262,0.0,0.0,0.0,2053
12263,0.0,0.0,0.0,2053
12264,0.0,1.0,0.8,2053
12265,0.0,0.0,0.0,2053
12266,0.0,0.0,0.0,2053
12267,1.0,1.0,0.75,2054
12268,1.0,1.0,0.6666666666666666,2055
12269,0.0,0.0,0.0,2055
12270,0.0,0.0,0.0,2055
12271,0.0,0.0,0.0,2055
12272,0.0,0.0,0.0,2055
12273,1.0,1.0,1.0,2056
12274,0.0,0.0,0.0,2056
12275,0.0,0.0,0.0,2056
12276,0.0,0.0,0.0,2056
12277,1.0,1.0,1.0,2057
12278,1.0,1.0,1.0,2058
12279,0.0,0.0,0.0,2058
12280,0.0,0.0,0.0,2058
12281,0.0,0.0,0.0,2058
12282,0.0,0.0,0.0,2058
12283,1.0,1.0,1.0,2059
12284,0.0,0.0,0.0,2059
12285,0.0,0.0,0.0,2059
12286,1.0,1.0,1.0,2060
12287,1.0,1.0,1.0,2061
12288,0.0,0.0,0.0,2061
12289,0.0,0.0,0.0,2061
12290,0.0,0.0,0.0,2061
12291,1.0,1.0,1.0,2062
12292,0.0,0.0,0.0,2062
12293,0.0,0.0,0.0,2062
12294,0.0,0.0,0.0,2062
12295,1.0,1.0,1.0,2063
12296,0.0,0.0,0.0,2063
12297,0.0,0.0,0.0,2063
12298,1.0,0.0,0.4,2064
12299,0.0,0.0,0.0,2064
12300,1.0,1.0,1.0,2065
12301,0.0,0.0,0.0,2065
12302,0.0,0.0,0.0,2065
12303,0.0,0.0,0.0,2065
12304,0.0,0.0,0.0,2065
12305,0.0,0.0,0.0,2065
12306,0.0,0.0,0.0,2065
12307,0.0,0.0,0.0,2065
12308,0.0,0.0,0.0,2065
12309,0.0,0.0,0.0,2065
12310,1.0,1.0,1.0,2066
12311,0.0,0.0,0.0,2066
12312,0.0,0.0,0.0,2066
12313,0.0,0.0,0.0,2066
12314,0.0,0.0,0.0,2066
12315,0.0,0.0,0.0,2066
12316,0.0,0.0,0.0,2066
12317,1.0,1.0,1.0,2067
12318,0.0,0.0,0.0,2067
12319,0.0,0.0,0.0,2067
12320,0.0,0.0,0.0,2067
12321,0.0,0.0,0.0,2067
12322,1.0,1.0,0.6666666666666666,2068
12323,0.0,0.0,0.0,2068
12324,0.0,0.0,0.0,2068
12325,0.0,0.0,0.0,2068
12326,0.0,0.0,0.0,2068
12327,1.0,1.0,1.0,2069
12328,0.0,0.0,0.0,2069
12329,0.0,0.0,0.0,2069
12330,1.0,1.0,1.0,2070
12331,0.0,0.0,0.0,2070
12332,0.0,0.0,0.3333333333333333,2070
12333,1.0,1.0,1.0,2071
12334,0.0,0.0,0.25,2071
12335,0.0,0.0,0.0,2071
12336,0.0,0.0,0.0,2071
12337,0.0,0.0,0.0,2071
12338,0.0,0.0,0.0,2071
12339,0.0,0.0,0.0,2071
12340,0.0,0.0,0.0,2071
12341,0.0,0.0,0.0,2071
12342,0.0,0.0,0.0,2071
12343,0.0,0.0,0.0,2071
12344,0.0,0.0,0.0,2071
12345,0.0,0.0,0.0,2071
12346,1.0,1.0,1.0,2072
12347,0.0,0.0,0.0,2072
12348,0.0,0.0,0.0,2072
12349,1.0,1.0,1.0,2073
12350,0.0,0.0,0.0,2073
12351,0.0,0.0,0.0,2073
12352,0.0,0.0,0.0,2073
12353,0.0,0.0,0.0,2073
12354,0.0,0.0,0.0,2073
12355,0.0,0.0,0.0,2073
12356,0.0,0.0,0.0,2073
12357,0.0,0.0,0.0,2073
12358,0.0,0.0,0.0,2073
12359,0.0,0.0,0.0,2073
12360,1.0,1.0,1.0,2074
12361,1.0,0.0,0.3333333333333333,2075
12362,0.0,0.0,0.0,2075
12363,0.0,0.0,0.0,2075
12364,0.0,0.0,0.0,2075
12365,1.0,0.0,0.4,2076
12366,1.0,1.0,1.0,2077
12367,1.0,1.0,0.6666666666666666,2078
12368,1.0,1.0,1.0,2079
12369,0.0,0.0,0.0,2079
12370,0.0,0.0,0.0,2079
12371,0.0,0.0,0.0,2079
12372,0.0,0.0,0.0,2079
12373,0.0,0.0,0.0,2079
12374,0.0,0.0,0.0,2079
12375,0.0,0.0,0.0,2079
12376,0.0,0.0,0.0,2079
12377,0.0,0.0,0.0,2079
12378,0.0,0.0,0.0,2079
12379,1.0,1.0,1.0,2080
12380,0.0,0.0,0.4,2080
12381,0.0,0.0,0.0,2080
12382,0.0,0.0,0.0,2080
12383,0.0,0.0,0.0,2080
12384,0.0,0.0,0.0,2080
12385,0.0,0.0,0.0,2080
12386,0.0,0.0,0.0,2080
12387,0.0,0.0,0.0,2080
12388,0.0,0.0,0.0,2080
12389,1.0,1.0,1.0,2081
12390,0.0,0.0,0.0,2081
12391,0.0,0.0,0.0,2081
12392,1.0,0.0,0.3333333333333333,2082
12393,0.0,0.0,0.0,2082
12394,0.0,0.0,0.0,2082
12395,0.0,0.0,0.0,2082
12396,1.0,1.0,0.75,2083
12397,0.0,0.0,0.0,2083
12398,0.0,0.0,0.0,2083
12399,0.0,0.0,0.0,2083
12400,1.0,1.0,1.0,2084
12401,0.0,0.0,0.0,2084
12402,0.0,0.0,0.0,2084
12403,1.0,1.0,1.0,2085
12404,0.0,0.0,0.0,2085
12405,0.0,0.0,0.0,2085
12406,0.0,0.0,0.0,2085
12407,0.0,0.0,0.0,2085
12408,1.0,1.0,1.0,2086
12409,0.0,0.0,0.0,2086
12410,0.0,0.0,0.0,2086
12411,0.0,0.0,0.0,2086
12412,0.0,0.0,0.0,2086
12413,1.0,1.0,1.0,2087
12414,0.0,0.0,0.0,2087
12415,1.0,1.0,1.0,2088
12416,1.0,1.0,1.0,2089
12417,0.0,0.0,0.0,2089
12418,0.0,0.0,0.0,2089
12419,0.0,0.0,0.0,2089
12420,1.0,1.0,1.0,2090
12421,0.0,0.0,0.0,2090
12422,0.0,0.0,0.0,2090
12423,0.0,0.0,0.0,2090
12424,0.0,1.0,0.75,2090
12425,0.0,0.0,0.0,2090
12426,0.0,1.0,0.8,2090
12427,0.0,0.0,0.0,2090
12428,0.0,0.0,0.0,2090
12429,0.0,0.0,0.0,2090
12430,1.0,1.0,1.0,2091
12431,0.0,0.0,0.0,2091
12432,0.0,0.0,0.0,2091
12433,0.0,0.0,0.0,2091
12434,0.0,0.0,0.0,2091
12435,0.0,0.0,0.0,2091
12436,0.0,0.0,0.0,2091
12437,0.0,0.0,0.0,2091
12438,0.0,0.0,0.0,2091
12439,1.0,1.0,1.0,2092
12440,0.0,0.0,0.0,2092
12441,0.0,0.0,0.0,2092
12442,1.0,1.0,0.6666666666666666,2093
12443,0.0,0.0,0.0,2093
12444,1.0,0.0,0.3333333333333333,2094
12445,0.0,0.0,0.0,2094
12446,0.0,0.0,0.0,2094
12447,0.0,0.0,0.0,2094
12448,0.0,0.0,0.0,2094
12449,0.0,0.0,0.0,2094
12450,1.0,0.0,0.4,2095
12451,1.0,1.0,1.0,2096
12452,0.0,0.0,0.0,2096
12453,0.0,0.0,0.0,2096
12454,1.0,1.0,1.0,2097
12455,0.0,0.0,0.0,2097
12456,0.0,0.0,0.0,2097
12457,0.0,0.0,0.0,2097
12458,0.0,0.0,0.0,2097
12459,0.0,0.0,0.0,2097
12460,1.0,1.0,1.0,2098
12461,0.0,0.0,0.0,2098
12462,0.0,0.0,0.0,2098
12463,1.0,1.0,1.0,2099
12464,0.0,0.0,0.0,2099
12465,0.0,0.0,0.0,2099
12466,0.0,0.0,0.0,2099
12467,0.0,0.0,0.0,2099
12468,0.0,0.0,0.0,2099
12469,1.0,1.0,1.0,2100
12470,0.0,0.0,0.0,2100
12471,0.0,0.0,0.0,2100
12472,0.0,0.0,0.0,2100
12473,0.0,0.0,0.0,2100
12474,0.0,0.0,0.0,2100
12475,0.0,0.0,0.0,2100
12476,0.0,0.0,0.0,2100
12477,0.0,0.0,0.0,2100
12478,0.0,0.0,0.0,2100
12479,1.0,1.0,1.0,2101
12480,1.0,1.0,1.0,2102
12481,0.0,0.0,0.0,2102
12482,1.0,1.0,1.0,2103
12483,1.0,1.0,1.0,2104
12484,1.0,1.0,1.0,2105
12485,1.0,1.0,1.0,2106
12486,0.0,0.0,0.0,2106
12487,0.0,0.0,0.0,2106
12488,0.0,0.0,0.0,2106
12489,1.0,1.0,1.0,2107
12490,0.0,0.0,0.0,2107
12491,0.0,0.0,0.0,2107
12492,0.0,0.0,0.0,2107
12493,0.0,0.0,0.0,2107
12494,0.0,0.0,0.0,2107
12495,1.0,1.0,0.6,2108
12496,0.0,0.0,0.0,2108
12497,1.0,1.0,0.6666666666666666,2109
12498,0.0,0.0,0.0,2109
12499,0.0,1.0,0.6,2109
12500,1.0,1.0,0.8,2110
12501,0.0,0.0,0.0,2110
12502,0.0,0.0,0.0,2110
12503,0.0,0.0,0.0,2110
12504,0.0,0.0,0.0,2110
12505,0.0,0.0,0.0,2110
12506,0.0,0.0,0.0,2110
12507,0.0,0.0,0.0,2110
12508,0.0,0.0,0.0,2110
12509,0.0,0.0,0.0,2110
12510,0.0,0.0,0.0,2110
12511,0.0,0.0,0.0,2110
12512,1.0,1.0,1.0,2111
12513,1.0,1.0,1.0,2112
12514,0.0,0.0,0.3333333333333333,2112
12515,0.0,0.0,0.0,2112
12516,0.0,0.0,0.0,2112
12517,0.0,0.0,0.0,2112
12518,0.0,0.0,0.3333333333333333,2112
12519,0.0,0.0,0.0,2112
12520,0.0,0.0,0.0,2112
12521,0.0,0.0,0.0,2112
12522,1.0,1.0,1.0,2113
12523,0.0,0.0,0.0,2113
12524,0.0,0.0,0.25,2113
12525,1.0,1.0,0.75,2114
12526,0.0,0.0,0.0,2114
12527,0.0,0.0,0.0,2114
12528,0.0,0.0,0.0,2114
12529,0.0,0.0,0.0,2114
12530,1.0,1.0,1.0,2115
12531,0.0,0.0,0.0,2115
12532,1.0,1.0,1.0,2116
12533,0.0,0.0,0.0,2116
12534,0.0,0.0,0.0,2116
12535,0.0,0.0,0.0,2116
12536,1.0,1.0,1.0,2117
12537,0.0,1.0,0.6666666666666666,2117
12538,0.0,0.0,0.0,2117
12539,0.0,0.0,0.0,2117
12540,1.0,0.0,0.25,2118
12541,0.0,0.0,0.0,2118
12542,0.0,0.0,0.0,2118
12543,0.0,0.0,0.0,2118
12544,0.0,0.0,0.0,2118
12545,0.0,0.0,0.0,2118
12546,0.0,0.0,0.0,2118
12547,0.0,0.0,0.0,2118
12548,0.0,0.0,0.0,2118
12549,0.0,0.0,0.0,2118
12550,0.0,0.0,0.2,2118
12551,0.0,0.0,0.0,2118
12552,0.0,0.0,0.0,2118
12553,0.0,0.0,0.0,2118
12554,0.0,0.0,0.0,2118
12555,0.0,0.0,0.0,2118
12556,0.0,0.0,0.0,2118
12557,0.0,0.0,0.0,2118
12558,1.0,1.0,1.0,2119
12559,0.0,0.0,0.0,2119
12560,0.0,0.0,0.0,2119
12561,0.0,0.0,0.0,2119
12562,0.0,0.0,0.0,2119
12563,0.0,0.0,0.0,2119
12564,0.0,0.0,0.0,2119
12565,0.0,0.0,0.0,2119
12566,0.0,0.0,0.0,2119
12567,1.0,1.0,1.0,2120
12568,0.0,0.0,0.0,2120
12569,1.0,0.0,0.3333333333333333,2121
12570,1.0,1.0,1.0,2122
12571,0.0,0.0,0.0,2122
12572,0.0,0.0,0.0,2122
12573,1.0,1.0,1.0,2123
12574,0.0,0.0,0.0,2123
12575,0.0,0.0,0.0,2123
12576,0.0,0.0,0.0,2123
12577,0.0,0.0,0.0,2123
12578,0.0,0.0,0.0,2123
12579,0.0,0.0,0.0,2123
12580,1.0,1.0,1.0,2124
12581,1.0,1.0,1.0,2125
12582,1.0,1.0,1.0,2126
12583,0.0,0.0,0.0,2126
12584,0.0,0.0,0.0,2126
12585,0.0,0.0,0.0,2126
12586,0.0,0.0,0.0,2126
12587,0.0,0.0,0.5,2126
12588,0.0,0.0,0.0,2126
12589,1.0,1.0,1.0,2127
12590,0.0,0.0,0.0,2127
12591,0.0,0.0,0.0,2127
12592,0.0,0.0,0.0,2127
12593,0.0,0.0,0.0,2127
12594,0.0,0.0,0.0,2127
12595,1.0,1.0,1.0,2128
12596,0.0,0.0,0.4,2128
12597,0.0,0.0,0.0,2128
12598,0.0,0.0,0.0,2128
12599,0.0,0.0,0.0,2128
12600,1.0,0.0,0.25,2129
12601,0.0,0.0,0.0,2129
12602,0.0,0.0,0.0,2129
12603,0.0,0.0,0.0,2129
12604,0.0,0.0,0.0,2129
12605,0.0,0.0,0.0,2129
12606,0.0,0.0,0.0,2129
12607,1.0,1.0,1.0,2130
12608,0.0,0.0,0.3333333333333333,2130
12609,0.0,1.0,0.8,2130
12610,0.0,0.0,0.0,2130
12611,0.0,0.0,0.0,2130
12612,0.0,0.0,0.0,2130
12613,0.0,0.0,0.0,2130
12614,0.0,0.0,0.0,2130
12615,0.0,0.0,0.0,2130
12616,0.0,0.0,0.0,2130
12617,0.0,0.0,0.0,2130
12618,0.0,0.0,0.0,2130
12619,1.0,1.0,1.0,2131
12620,0.0,0.0,0.3333333333333333,2131
12621,0.0,0.0,0.0,2131
12622,0.0,0.0,0.0,2131
12623,0.0,0.0,0.3333333333333333,2131
12624,0.0,0.0,0.0,2131
12625,0.0,0.0,0.0,2131
12626,0.0,0.0,0.25,2131
12627,0.0,0.0,0.0,2131
12628,0.0,0.0,0.0,2131
12629,0.0,0.0,0.0,2131
12630,0.0,0.0,0.0,2131
12631,0.0,0.0,0.0,2131
12632,0.0,0.0,0.0,2131
12633,0.0,0.0,0.0,2131
12634,0.0,0.0,0.0,2131
12635,0.0,0.0,0.0,2131
12636,0.0,0.0,0.0,2131
12637,0.0,0.0,0.0,2131
12638,1.0,1.0,1.0,2132
12639,1.0,1.0,1.0,2133
12640,0.0,0.0,0.0,2133
12641,0.0,0.0,0.0,2133
12642,1.0,1.0,1.0,2134
12643,1.0,1.0,1.0,2135
12644,0.0,0.0,0.0,2135
12645,0.0,1.0,0.6666666666666666,2135
12646,0.0,0.0,0.0,2135
12647,0.0,0.0,0.0,2135
12648,0.0,0.0,0.25,2135
12649,0.0,0.0,0.0,2135
12650,1.0,1.0,0.6666666666666666,2136
12651,0.0,0.0,0.0,2136
12652,0.0,0.0,0.0,2136
12653,0.0,0.0,0.0,2136
12654,0.0,0.0,0.0,2136
12655,0.0,0.0,0.0,2136
12656,0.0,0.0,0.0,2136
12657,1.0,1.0,0.6666666666666666,2137
12658,0.0,0.0,0.0,2137
12659,0.0,0.0,0.3333333333333333,2137
12660,0.0,0.0,0.0,2137
